route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed
20170,2,23576,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20170,2,23561,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20170,2,23550,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20170,2,23548,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20170,2,23547,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20170,2,23546,1,201701,Otogar-Karşıyaka-Balıklı-Vatan Mahallesi,#,0,0
20160,0,200378,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200374,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200361,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200357,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200355,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200354,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200352,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200351,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200349,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200331,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200321,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,0,200306,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24509,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24502,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24497,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24491,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24490,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24486,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,1,24473,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23753,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23737,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23736,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23729,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23723,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
20160,2,23721,1,201601,Ensar Sit.-Kırkayak-Vatan Mah.,#,0,0
00630,2,235694,0,006300,Osmanlı Mah.-İstasyon,#,0,0
00630,1,216726,0,006300,Osmanlı Mah.-İstasyon,#,0,0
00630,1,216721,0,006300,Osmanlı Mah.-İstasyon,#,0,0
00880,1,254346,0,008800,Seyrantepe-Beşkuyu,#,0,0
00921,2,286714,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286711,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286704,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286609,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286606,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,0,286693,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,0,286685,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,0,286681,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,0,286680,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,0,286649,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286644,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286634,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286632,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286628,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286626,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286624,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,1,286619,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286743,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286739,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286738,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
20220,2,92347,1,202201,Ayakkabıcılar Sitesi-60.Yıl-Çocuk Hast.,#,0,0
20220,2,92345,1,202201,Ayakkabıcılar Sitesi-60.Yıl-Çocuk Hast.,#,0,0
20220,2,92342,1,202201,Ayakkabıcılar Sitesi-60.Yıl-Çocuk Hast.,#,0,0
20230,0,199811,0,202300,Girne-Balıklı,#,0,0
20230,0,199804,0,202300,Girne-Balıklı,#,0,0
20230,0,199785,0,202300,Girne-Balıklı,#,0,0
20230,0,199762,0,202300,Girne-Balıklı,#,0,0
20230,0,199758,0,202300,Girne-Balıklı,#,0,0
20230,0,199757,0,202300,Girne-Balıklı,#,0,0
20230,0,199754,0,202300,Girne-Balıklı,#,0,0
20230,0,199750,0,202300,Girne-Balıklı,#,0,0
20230,0,199749,0,202300,Girne-Balıklı,#,0,0
20230,0,199742,0,202300,Girne-Balıklı,#,0,0
20230,0,199740,0,202300,Girne-Balıklı,#,0,0
20230,0,199737,0,202300,Girne-Balıklı,#,0,0
20230,0,199733,0,202300,Girne-Balıklı,#,0,0
20230,1,92297,0,202300,Girne-Balıklı,#,0,0
20230,1,92295,0,202300,Girne-Balıklı,#,0,0
20230,1,92290,0,202300,Girne-Balıklı,#,0,0
20230,1,92283,0,202300,Girne-Balıklı,#,0,0
20230,1,92281,0,202300,Girne-Balıklı,#,0,0
20230,1,92277,0,202300,Girne-Balıklı,#,0,0
20230,2,92263,0,202300,Girne-Balıklı,#,0,0
20230,2,92244,0,202300,Girne-Balıklı,#,0,0
20230,2,92243,0,202300,Girne-Balıklı,#,0,0
20230,2,92242,0,202300,Girne-Balıklı,#,0,0
00910,2,235024,1,009101,Dımışkılı-Çakmak Mah.,Karadede-Işıklı-Yeşilce-Adliye-Ş.Kamil Hast-Grand Otel#,0,0
00910,0,217486,1,009101,Dımışkılı-Çakmak Mah.,Karadede-Işıklı-Yeşilce-Adliye-Ş.Kamil Hast-Grand Otel#,0,0
00910,0,217479,1,009101,Dımışkılı-Çakmak Mah.,Karadede-Işıklı-Yeşilce-Adliye-Ş.Kamil Hast-Grand Otel#,0,0
00910,1,217404,1,009101,Dımışkılı-Çakmak Mah.,Karadede-Işıklı-Yeşilce-Adliye-Ş.Kamil Hast-Grand Otel#,0,0
00910,1,217402,1,009101,Dımışkılı-Çakmak Mah.,Karadede-Işıklı-Yeşilce-Adliye-Ş.Kamil Hast-Grand Otel#,0,0
00900,2,235067,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,2,235065,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,2,235056,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,2,235054,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,0,224491,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,1,224507,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00900,1,224506,0,009000,Hoşgör-Zeytinli,Büyük Şahinbey-Yagdöver-Karaçomak-#,0,0
00400,2,236149,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,1,215144,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,1,215133,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,1,215130,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,1,215129,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,0,214789,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,0,214788,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
00400,0,214787,1,004001,Balıklı-Ensar Sitesi,Kırkayak-Sankopark-İbrahimli-Prime Mall Avm.-Çocuk Hast.-Üniversite#,0,0
30121,0,201982,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201976,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201973,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201958,1,301211,Vatan - Tugay - Düztepe,#,0,0
30050,0,204361,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204348,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204339,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204330,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204325,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204324,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,0,204310,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37895,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37888,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37884,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37866,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37862,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37857,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37849,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37837,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37836,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37832,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37830,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37823,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37816,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37809,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37808,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37799,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37790,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37786,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37777,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37768,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37763,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37761,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37753,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37746,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37745,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37738,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37711,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37704,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37699,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37692,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37682,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,1,37679,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39795,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39793,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39791,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39788,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39785,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39775,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39771,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39767,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39762,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39760,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30080,1,35563,1,300801,Gazikent - Binevler,#,0,0
30080,1,35559,1,300801,Gazikent - Binevler,#,0,0
30080,1,35555,1,300801,Gazikent - Binevler,#,0,0
30080,1,35541,1,300801,Gazikent - Binevler,#,0,0
30080,2,33005,1,300801,Gazikent - Binevler,#,0,0
30080,2,33003,1,300801,Gazikent - Binevler,#,0,0
30080,2,33001,1,300801,Gazikent - Binevler,#,0,0
30080,2,32992,1,300801,Gazikent - Binevler,#,0,0
30080,2,32988,1,300801,Gazikent - Binevler,#,0,0
30080,2,32976,1,300801,Gazikent - Binevler,#,0,0
30080,2,32964,1,300801,Gazikent - Binevler,#,0,0
30080,2,32956,1,300801,Gazikent - Binevler,#,0,0
30080,2,32947,1,300801,Gazikent - Binevler,#,0,0
30080,2,32940,1,300801,Gazikent - Binevler,#,0,0
30080,2,32933,1,300801,Gazikent - Binevler,#,0,0
30080,2,32930,1,300801,Gazikent - Binevler,#,0,0
30080,2,32929,1,300801,Gazikent - Binevler,#,0,0
30080,2,32913,1,300801,Gazikent - Binevler,#,0,0
30080,2,32906,1,300801,Gazikent - Binevler,#,0,0
30080,2,32892,1,300801,Gazikent - Binevler,#,0,0
30080,2,32888,1,300801,Gazikent - Binevler,#,0,0
30080,2,32884,1,300801,Gazikent - Binevler,#,0,0
30080,2,32870,1,300801,Gazikent - Binevler,#,0,0
30080,2,32868,1,300801,Gazikent - Binevler,#,0,0
30080,2,32857,1,300801,Gazikent - Binevler,#,0,0
30080,2,32856,1,300801,Gazikent - Binevler,#,0,0
30080,2,32841,1,300801,Gazikent - Binevler,#,0,0
30080,2,32819,1,300801,Gazikent - Binevler,#,0,0
30080,2,32817,1,300801,Gazikent - Binevler,#,0,0
30080,2,32810,1,300801,Gazikent - Binevler,#,0,0
30080,2,32806,1,300801,Gazikent - Binevler,#,0,0
30080,2,32800,1,300801,Gazikent - Binevler,#,0,0
30080,2,32783,1,300801,Gazikent - Binevler,#,0,0
30080,2,32774,1,300801,Gazikent - Binevler,#,0,0
30080,2,32762,1,300801,Gazikent - Binevler,#,0,0
30080,2,32761,1,300801,Gazikent - Binevler,#,0,0
30080,2,32749,1,300801,Gazikent - Binevler,#,0,0
30080,2,32745,1,300801,Gazikent - Binevler,#,0,0
30080,2,32744,1,300801,Gazikent - Binevler,#,0,0
30080,2,32738,1,300801,Gazikent - Binevler,#,0,0
30080,2,32734,1,300801,Gazikent - Binevler,#,0,0
30010,0,206523,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206476,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206475,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206464,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206463,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206445,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206428,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206424,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206422,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206420,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206414,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206401,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206400,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206398,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206397,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206390,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
30010,0,206376,1,300101,Gatem - Yukarıbayır - Karataş,#,0,0
00921,2,286735,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286730,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286727,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
00921,2,286721,0,009210,Kuzeyşehir 6.Etap-İstasyon,#,0,0
50030,0,283114,1,500301,Burç - Adliye,#,0,0
50030,0,283112,1,500301,Burç - Adliye,#,0,0
50030,0,283100,1,500301,Burç - Adliye,#,0,0
50030,0,283088,1,500301,Burç - Adliye,#,0,0
50030,0,283085,1,500301,Burç - Adliye,#,0,0
50030,0,283076,1,500301,Burç - Adliye,#,0,0
50030,0,283068,1,500301,Burç - Adliye,#,0,0
50030,0,283067,1,500301,Burç - Adliye,#,0,0
50030,0,283057,1,500301,Burç - Adliye,#,0,0
50030,0,283054,1,500301,Burç - Adliye,#,0,0
50030,1,283326,1,500301,Burç - Adliye,#,0,0
50030,1,283320,1,500301,Burç - Adliye,#,0,0
50030,1,283303,1,500301,Burç - Adliye,#,0,0
50030,1,283302,1,500301,Burç - Adliye,#,0,0
50030,1,283294,1,500301,Burç - Adliye,#,0,0
50030,1,283293,1,500301,Burç - Adliye,#,0,0
50030,1,283288,1,500301,Burç - Adliye,#,0,0
50030,1,283284,1,500301,Burç - Adliye,#,0,0
50030,1,283279,1,500301,Burç - Adliye,#,0,0
50030,1,283272,1,500301,Burç - Adliye,#,0,0
50030,1,283265,1,500301,Burç - Adliye,#,0,0
50030,2,285542,1,500301,Burç - Adliye,#,0,0
50030,2,285540,1,500301,Burç - Adliye,#,0,0
50030,2,285533,1,500301,Burç - Adliye,#,0,0
50030,2,285528,1,500301,Burç - Adliye,#,0,0
50030,2,285526,1,500301,Burç - Adliye,#,0,0
50030,2,285522,1,500301,Burç - Adliye,#,0,0
50030,2,285512,1,500301,Burç - Adliye,#,0,0
50030,2,285511,1,500301,Burç - Adliye,#,0,0
50030,2,285508,1,500301,Burç - Adliye,#,0,0
50030,2,285505,1,500301,Burç - Adliye,#,0,0
50030,2,285501,1,500301,Burç - Adliye,#,0,0
50030,0,283124,1,500301,Burç - Adliye,#,0,0
50030,0,283122,1,500301,Burç - Adliye,#,0,0
20200,0,199942,1,202001,Mavikent-Beykent,#,0,0
20200,0,199931,1,202001,Mavikent-Beykent,#,0,0
20200,0,199927,1,202001,Mavikent-Beykent,#,0,0
20200,0,199925,1,202001,Mavikent-Beykent,#,0,0
20200,2,22858,1,202001,Mavikent-Beykent,#,0,0
20200,2,22848,1,202001,Mavikent-Beykent,#,0,0
20200,2,22836,1,202001,Mavikent-Beykent,#,0,0
20200,2,22834,1,202001,Mavikent-Beykent,#,0,0
20200,2,22814,1,202001,Mavikent-Beykent,#,0,0
20200,2,22812,1,202001,Mavikent-Beykent,#,0,0
20200,2,22798,1,202001,Mavikent-Beykent,#,0,0
20200,1,22929,1,202001,Mavikent-Beykent,#,0,0
20200,1,22922,1,202001,Mavikent-Beykent,#,0,0
20200,1,22917,1,202001,Mavikent-Beykent,#,0,0
20200,1,22913,1,202001,Mavikent-Beykent,#,0,0
20200,1,22912,1,202001,Mavikent-Beykent,#,0,0
20200,1,22900,1,202001,Mavikent-Beykent,#,0,0
20200,1,22897,1,202001,Mavikent-Beykent,#,0,0
20200,1,22890,1,202001,Mavikent-Beykent,#,0,0
20030,0,201298,1,200301,Ulaş Mah.-Balıklı-Gazikent,#,0,0
20030,0,201293,1,200301,Ulaş Mah.-Balıklı-Gazikent,#,0,0
20030,0,201289,1,200301,Ulaş Mah.-Balıklı-Gazikent,#,0,0
20030,0,201285,1,200301,Ulaş Mah.-Balıklı-Gazikent,#,0,0
30121,0,201951,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,202048,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,202044,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,202042,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201944,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201936,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201934,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201929,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201928,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201924,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201920,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201902,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201901,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201895,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201887,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201882,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201873,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,202022,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201995,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201992,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,0,201989,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28664,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28659,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28656,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28645,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28643,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28634,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28622,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28607,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28604,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28594,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28590,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28581,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28573,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28569,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28566,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28565,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28557,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28555,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28552,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28548,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28547,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28546,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28529,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28525,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,1,28521,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28517,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28492,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28477,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28456,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28442,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28431,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28422,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28419,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28401,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28397,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28395,1,301211,Vatan - Tugay - Düztepe,#,0,0
30121,2,28376,1,301211,Vatan - Tugay - Düztepe,#,0,0
30050,2,39758,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39740,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39732,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39729,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39719,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39711,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39701,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39695,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39694,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39690,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39689,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39681,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39678,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39677,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39665,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39663,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39659,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39617,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
30050,2,39602,1,300501,Gatem - Sümerbank - Yeşilevler-İbni Sina,#,0,0
00570,1,283625,0,005700,Gazikent-Balıklı,Karşıyaka-Çetinkaya-Kalyon-Sankopark-İnönü Cad.-Devlet Hast.#,0,0
00570,1,283616,0,005700,Gazikent-Balıklı,Karşıyaka-Çetinkaya-Kalyon-Sankopark-İnönü Cad.-Devlet Hast.#,0,0
00570,1,283614,0,005700,Gazikent-Balıklı,Karşıyaka-Çetinkaya-Kalyon-Sankopark-İnönü Cad.-Devlet Hast.#,0,0
